25330,1999 KV4,2026,3,1,26.834394,86.105098,50.512732,14.328005,0.37086221,1.54048992
26379,1999 HZ1,2026,3,1,121.970858,200.611951,252.100147,8.680287,0.57627173,1.60613976
26663,2000 XK47,2026,3,1,5.180092,231.228787,303.580456,13.531521,0.47167335,1.54561305
27002,1998 DV9,2026,3,1,57.636296,0.819059,130.333552,8.698187,0.43347368,1.74392605
29075,1950 DA,2026,3,1,85.849143,224.82865,356.543741,12.155398,0.5075223,1.69853886
30825,1990 TG1,2026,3,1,170.117424,33.669655,205.012488,8.735649,0.68086516,2.43631393
30997,1995 UO5,2026,3,1,99.230363,151.158949,38.614069,36.249611,0.64312011,1.55989167
31662,1999 HP11,2026,3,1,42.974309,312.01948,13.934544,18.815207,0.54787077,1.5975653
31669,1999 JT6,2026,3,1,255.065117,39.12023,78.760125,9.537013,0.57781717,2.136993
33342,1998 WT24,2026,3,1,116.333145,167.515083,81.65803,7.368494,0.41765322,0.71869089
35107,1991 VH,2026,3,1,146.972049,207.035049,139.30098,13.919937,0.14371485,1.1366057
35396,1997 XF11,2026,3,1,196.606318,103.091428,213.613965,4.099034,0.48391136,1.44224974
35670,1998 SU27,2026,3,1,289.762269,169.875533,271.326049,7.142168,0.59635023,2.12228928
36017,1999 ND43,2026,3,1,12.746304,52.141498,332.059259,5.549071,0.31413896,1.52344166
36183,1999 TX16,2026,3,1,263.542313,311.201238,54.641219,38.22266,0.33230969,1.5513463
36236,1999 VV,2026,3,1,160.904709,19.801286,241.06796,58.036957,0.42383725,1.33247566
36284,2000 DM8,2026,3,1,40.895316,317.976186,323.137292,46.778371,0.55385808,1.48425274
37638,1993 VB,2026,3,1,62.822234,323.22057,145.556345,5.078784,0.51998709,1.91285319
37655,Illapa,2026,3,1,169.309509,303.922764,139.509165,18.033644,0.75241682,1.47778765
38071,1999 GU3,2026,3,1,325.265811,8.788624,195.457739,12.731463,0.50691391,2.09041083
38086,Beowulf,2026,3,1,248.036029,178.962793,165.31362,23.675128,0.56626499,1.42002296
38239,1999 OR3,2026,3,1,78.723324,28.562457,199.753642,9.403724,0.57570094,2.03543922
39565,1992 SL,2026,3,1,330.277854,344.769947,0.937004,8.597304,0.33422701,1.64198616
39572,1993 DQ1,2026,3,1,15.439228,344.841748,313.496043,10.02901,0.49282157,2.03632303
40267,1999 GJ4,2026,3,1,354.62532,211.954086,148.203896,34.477347,0.80838288,1.33883345
41429,2000 GE2,2026,3,1,287.891511,297.390082,351.784634,2.174387,0.55571315,1.59257383
42286,2001 TN41,2026,3,1,40.079778,150.949286,55.815142,24.076597,0.39152663,1.41940516
48603,1995 BC2,2026,3,1,288.375105,81.845666,328.204944,5.024901,0.42964678,1.91800586
52340,1992 SY,2026,3,1,8.783063,116.385388,5.210068,8.084219,0.54812283,2.21247425
52381,1993 HA,2026,3,1,20.268296,263.88698,183.241059,7.725755,0.14413551,1.27830364
52387,Huitzilopochtli,2026,3,1,323.877361,195.555515,297.56452,24.15233,0.18970638,1.28209826
52750,1998 KK17,2026,3,1,156.051728,334.162496,141.305104,11.173251,0.52489206,1.42688213
52760,1998 ML14,2026,3,1,118.942107,20.345103,338.651935,2.426664,0.62375155,2.40812049
52762,1998 MT24,2026,3,1,160.46002,254.501167,308.945936,33.866126,0.6532484,2.41556534
52768,1998 OR2,2026,3,1,215.525991,174.569787,26.93098,5.879706,0.57577976,2.37927329
53319,1999 JM8,2026,3,1,338.452436,166.784494,133.625299,13.839388,0.64156453,2.72412759
53409,1999 LU7,2026,3,1,246.559863,147.74715,206.687203,10.876674,0.62810432,2.10074479
53426,1999 SL5,2026,3,1,352.742647,43.418209,239.035147,22.765216,0.53975356,1.9223294
53429,1999 TF5,2026,3,1,93.011131,64.087446,199.155605,26.779832,0.64106257,2.02180455
53550,2000 BF19,2026,3,1,336.650927,325.051181,313.11294,7.179054,0.41974481,1.49516615
53789,2000 ED104,2026,3,1,184.023369,218.356638,190.014708,40.784261,0.26921395,1.37057116
54071,2000 GQ146,2026,3,1,354.485227,128.297028,36.325969,23.442154,0.19734772,1.32913509
54509,YORP,2026,3,1,227.865219,278.996591,278.183221,1.599372,0.2299722,1.00585165
54660,2000 UJ1,2026,3,1,41.930249,158.04487,223.704688,46.688808,0.28061944,1.47678265
55408,2001 TC2,2026,3,1,273.702383,353.544912,193.81816,30.389585,0.2245785,1.09991079
55532,2001 WG2,2026,3,1,339.328269,132.3714,81.406245,38.539585,0.69518435,1.79471457
65674,1988 SM,2026,3,1,174.053271,313.354161,0.826854,10.949878,0.34403397,1.66486405
65679,1989 UQ,2026,3,1,39.170229,15.003629,178.050941,1.303152,0.26451835,0.91477669
65690,1991 DG,2026,3,1,141.155101,63.402293,180.079349,11.142142,0.36328512,1.42771838
65706,1992 NA,2026,3,1,9.822108,8.736476,349.17158,9.632897,0.55517426,2.3977563
65717,1993 BX3,2026,3,1,43.589191,290.979286,174.739726,2.809424,0.28095099,1.39508824
65733,1993 PC,2026,3,1,273.3222,168.746402,336.860093,4.145054,0.47439362,1.15431989
65803,Didymos,2026,3,1,214.042201,319.586785,72.985351,3.413992,0.38317739,1.64262616
65909,1998 FH12,2026,3,1,269.339735,284.512566,108.591051,3.560516,0.53965083,1.09108606
66008,1998 QH2,2026,3,1,199.606494,13.998039,168.922758,61.006903,0.36274579,1.42615784
66063,1998 RO1,2026,3,1,206.229886,151.169746,351.833963,22.69104,0.72004875,0.99095605
66146,1998 TU3,2026,3,1,215.793688,84.991362,101.878399,5.41523,0.48368949,0.78753809
66253,1999 GT3,2026,3,1,203.228263,261.155833,157.31369,19.497049,0.8377963,1.33402908
66391,Moshup,2026,3,1,174.031034,192.652929,244.896299,38.879267,0.68838842,0.64239312
66400,1999 LT7,2026,3,1,150.209478,341.414569,79.791761,9.06364,0.57252762,0.85534778
66407,1999 LQ28,2026,3,1,343.135583,320.592378,94.976476,21.770914,0.12013649,1.19859246
67367,2000 LY27,2026,3,1,218.181109,184.84344,264.507511,9.023911,0.21261961,1.30853158
67381,2000 OL8,2026,3,1,2.791668,266.967802,294.828363,10.671772,0.54280006,1.32011572
67399,2000 PJ6,2026,3,1,178.285723,225.339379,332.843732,14.690577,0.34615595,1.3012209
68216,2001 CV26,2026,3,1,266.760571,48.765939,18.122382,17.991355,0.32663344,1.31995451
68267,2001 EA16,2026,3,1,68.929931,317.428568,7.998669,38.824419,0.42727387,1.50971675
